,Class i,Class j,Statistic,P-value(rounded),P-value(exp)
1770,19.0,80.0,-8.006753615412958,0.0,2.1931412434244303e-15
1771,19.0,81.0,-4.027300717092333,5.9e-05,5.870858517433704e-05
1772,19.0,82.0,-5.932547210185562,0.0,3.5844216774204356e-09
1773,19.0,83.0,-3.2839418948572945,0.001043,0.0010429640896615598
1774,19.0,84.0,-5.181397802755038,0.0,2.4435593777713497e-07
1775,19.0,85.0,-8.250532648831266,0.0,3.2613364607506494e-16
1776,19.0,86.0,0.036624324227403866,0.970789,0.970788588045959
1777,19.0,87.0,1.02114770367938,0.307319,0.30731946607125543
1778,19.0,88.0,-2.926017670992838,0.003476,0.0034756285554200014
1779,19.0,89.0,-8.411132341580522,0.0,8.782257287249898e-17
1780,19.0,90.0,-9.494097818254218,0.0,8.329362294169588e-21
1781,19.0,91.0,-2.2541401325021506,0.024305,0.02430485371592973
1782,19.0,92.0,-3.170299775387398,0.001548,0.0015480161730325327
1783,19.0,93.0,-12.368066697548004,0.0,7.91376608003232e-33
1784,19.0,94.0,-4.51518424168634,7e-06,6.7753794972366475e-06
1785,19.0,95.0,-7.454572635836883,0.0,1.5214405081813351e-13
1786,19.0,96.0,-12.350823780633252,0.0,1.1180687888495691e-32
1787,19.0,97.0,-1.9928587151701087,0.046426,0.04642609108828642
1788,19.0,98.0,0.5708687702365058,0.568159,0.5681591821188112
1789,19.0,99.0,-6.360163034357444,0.0,2.582502646369444e-10
1790,20.0,21.0,1.4939862746239674,0.135367,0.13536677515103548
1791,20.0,22.0,2.404796546897521,0.016294,0.016293527826937125
1792,20.0,23.0,2.1528381900810802,0.031477,0.03147652515697553
1793,20.0,24.0,-11.180982291334322,0.0,1.8512333720646845e-27
1794,20.0,25.0,-2.75862154536384,0.005863,0.005862583987697214
1795,20.0,26.0,-12.161132213729411,0.0,4.5213018348452415e-32
1796,20.0,27.0,-23.46452949323828,0.0,7.967855371507997e-102
1797,20.0,28.0,-10.51908764907504,0.0,3.5268327768668773e-25
1798,20.0,29.0,-18.962162851227642,0.0,4.4033233223683986e-72
1799,20.0,30.0,-14.058383585400321,0.0,2.014982629813224e-42
1800,20.0,31.0,-24.705910848007424,0.0,1.5056187881775854e-107
1801,20.0,32.0,-15.77538437952178,0.0,7.898834246504243e-52
1802,20.0,33.0,-27.76366978426793,0.0,7.779773304854707e-124
1803,20.0,34.0,-21.08358071694476,0.0,3.201614482751604e-85
1804,20.0,35.0,-14.329648295281178,0.0,9.001723889160637e-44
1805,20.0,36.0,-20.72554281762833,0.0,3.2354625628871028e-83
1806,20.0,37.0,-15.60285212278031,0.0,5.616957602180331e-51
1807,20.0,38.0,-7.605722286007464,0.0,4.9453940906006066e-14
1808,20.0,39.0,-3.91204720621989,9.5e-05,9.493236035970409e-05
1809,20.0,40.0,-14.368772216876513,0.0,7.722381986052159e-44
1810,20.0,41.0,-10.8231360718976,0.0,2.076462913782857e-26
1811,20.0,42.0,-6.2953837311707375,0.0,3.8326837676217275e-10
1812,20.0,43.0,-7.462958570042591,0.0,1.3177795658917384e-13
1813,20.0,44.0,-14.986438467612404,0.0,1.8030103034696095e-47
1814,20.0,45.0,-26.612010085978405,0.0,3.858828891819812e-120
1815,20.0,46.0,-7.063590156499191,0.0,2.296117075584264e-12
1816,20.0,47.0,-12.967163961942417,0.0,7.898813948454616e-37
1817,20.0,48.0,-18.754903614495166,0.0,3.6735464260146215e-71
1818,20.0,49.0,-12.874437491207846,0.0,2.1369926708692547e-35
1819,20.0,50.0,-11.017503478017389,0.0,3.1426791129546833e-27
1820,20.0,51.0,-10.182597351035712,0.0,1.1341323060622705e-23
1821,20.0,52.0,-16.978141995267894,0.0,1.651893965622552e-59
1822,20.0,53.0,-10.186084682808866,0.0,9.918717914252727e-24
1823,20.0,54.0,0.0958196176504065,0.923675,0.9236754757833099
1824,20.0,55.0,-8.14999672789865,0.0,6.918492676723685e-16
1825,20.0,56.0,-6.562968616966434,0.0,6.912881491122986e-11
1826,20.0,57.0,-7.061714688001051,0.0,2.3569000582317196e-12
1827,20.0,58.0,-17.45797775375599,0.0,8.543966453832565e-61
1828,20.0,59.0,-5.639632844238041,0.0,2.0075195930877396e-08
1829,20.0,60.0,-1.9792616702215782,0.04794,0.047940087652344525
1830,20.0,61.0,-1.4647277159918608,0.14316,0.14315980668352274
1831,20.0,62.0,-4.706924296107323,3e-06,2.710437651619297e-06
1832,20.0,63.0,-1.1967905864988724,0.231558,0.23155810220731035
1833,20.0,64.0,3.9294141143192793,8.9e-05,8.906070696668546e-05
1834,20.0,65.0,-2.7851281066417455,0.005404,0.005403602423126675
1835,20.0,66.0,3.057785564517693,0.002266,0.0022660663985712482
1836,20.0,67.0,3.445225012104161,0.000586,0.0005861322047852372
1837,20.0,68.0,4.083778503213625,4.7e-05,4.664707685973525e-05
1838,20.0,69.0,-3.946161132064482,8.3e-05,8.260896452739185e-05
1839,20.0,70.0,-6.356606612294863,0.0,2.656001934694374e-10
1840,20.0,71.0,-10.224335238942448,0.0,7.163162223062162e-24
1841,20.0,72.0,-11.999773041334231,0.0,4.618218102223011e-31
1842,20.0,73.0,-12.886013442509203,0.0,8.021600214512472e-36
1843,20.0,74.0,-2.8921776638835843,0.003869,0.0038693907443942536
1844,20.0,75.0,-13.104158908875046,0.0,2.8289044965156386e-36
1845,20.0,76.0,-12.034736676291326,0.0,9.897895597405756e-32
1846,20.0,77.0,-11.738389112949227,0.0,3.0231407393651045e-30
1847,20.0,78.0,1.2789140890873265,0.201111,0.20111146652660924
1848,20.0,79.0,2.373892848312026,0.017719,0.01771856192000142
1849,20.0,80.0,-3.1431566944819322,0.001697,0.001697127112035526
1850,20.0,81.0,1.2237679899889922,0.221219,0.22121860356767967
1851,20.0,82.0,-1.0560705401316577,0.291072,0.2910721655650145
1852,20.0,83.0,1.678211716695458,0.093493,0.09349278630971813
1853,20.0,84.0,0.23879508836754898,0.811294,0.8112941856940192
1854,20.0,85.0,-3.5982958565118244,0.000329,0.00032852053782308376
1855,20.0,86.0,4.517882518686238,7e-06,6.727682620257092e-06
1856,20.0,87.0,5.190622321088727,0.0,2.3650295944387347e-07
1857,20.0,88.0,2.023203268660246,0.043214,0.043214174680217037
1858,20.0,89.0,-3.653929253820484,0.000265,0.00026524844761243805
1859,20.0,90.0,-5.1489958879495985,0.0,2.895003680783424e-07
1860,20.0,91.0,2.5816987852766182,0.009918,0.00991838980572948
1861,20.0,92.0,1.7194837159257543,0.085709,0.08570891571544992
1862,20.0,93.0,-11.125277501817907,0.0,2.8283060125807275e-27
1863,20.0,94.0,-0.25283786533733543,0.800421,0.8004206717855893
1864,20.0,95.0,-3.2019389323301617,0.001388,0.0013883749476497154
1865,20.0,96.0,-11.618234163946351,0.0,2.3230659763417322e-29
1866,20.0,97.0,2.8083197213986835,0.00504,0.005040230159148719
1867,20.0,98.0,4.887769397002748,1e-06,1.12516512956706e-06
1868,20.0,99.0,-1.6330530535198453,0.102623,0.10262306649566082
1869,21.0,22.0,1.088087347579467,0.276703,0.2767030087418478
1870,21.0,23.0,0.7912088684216436,0.428927,0.42892709518545213
1871,21.0,24.0,-11.526351134065552,0.0,6.052162679497109e-29
1872,21.0,25.0,-4.97028669906233,1e-06,7.326845447624076e-07
1873,21.0,26.0,-13.11300664177534,0.0,1.9818371017654366e-36
1874,21.0,27.0,-25.430918939909137,0.0,8.179181849274736e-113
1875,21.0,28.0,-13.292913572833482,0.0,2.768685056891339e-38
1876,21.0,29.0,-21.299842549561983,0.0,4.9511769520981804e-86
1877,21.0,30.0,-17.42962225533578,0.0,3.097050696961326e-61
1878,21.0,31.0,-27.984702498549964,0.0,8.577530143562788e-123
1879,21.0,32.0,-17.597727978325562,0.0,7.188603196555712e-62
1880,21.0,33.0,-28.71049246339031,0.0,6.713111580878654e-128
1881,21.0,34.0,-22.85253059611477,0.0,2.6051765089177248e-95
1882,21.0,35.0,-16.332263633590802,0.0,1.7360754470506647e-54
1883,21.0,36.0,-23.149858702375905,0.0,3.2743319164834377e-97
1884,21.0,37.0,-17.727472522789608,0.0,8.446565535671185e-63
1885,21.0,38.0,-10.00203584728019,0.0,1.14239570604368e-22
1886,21.0,39.0,-6.3228585663990255,0.0,3.2714335757792247e-10
1887,21.0,40.0,-16.42481999113533,0.0,1.0491518596123384e-54
1888,21.0,41.0,-12.844556655379773,0.0,1.1471768368122959e-35
1889,21.0,42.0,-8.725242464006524,0.0,6.669686331275698e-18
1890,21.0,43.0,-10.520675493034764,0.0,4.205677322905088e-25
1891,21.0,44.0,-17.109938812250824,0.0,3.988551216221704e-59
1892,21.0,45.0,-30.50330112634356,0.0,1.4893617454193985e-136
1893,21.0,46.0,-9.781699679718608,0.0,5.366457255898869e-22
1894,21.0,47.0,-15.848241000510681,0.0,2.2538231356720894e-52
1895,21.0,48.0,-21.49601901580489,0.0,5.003264119706034e-88
1896,21.0,49.0,-13.435818521555243,0.0,4.755466048089969e-38
1897,21.0,50.0,-13.76017475423373,0.0,3.741923593555743e-40
1898,21.0,51.0,-13.09956267284133,0.0,4.899835806842629e-37
1899,21.0,52.0,-21.11340103983924,0.0,4.600945790470053e-85
1900,21.0,53.0,-12.848702368468405,0.0,6.540518659931963e-36
1901,21.0,54.0,-1.759916364340214,0.078591,0.07859085465783429
1902,21.0,55.0,-11.083539650404516,0.0,1.737248720111841e-27
1903,21.0,56.0,-9.487642699205995,0.0,7.881952429099741e-21
1904,21.0,57.0,-10.254791601199466,0.0,5.233093878725693e-24
1905,21.0,58.0,-20.596624681121927,0.0,3.4031693362458795e-77
1906,21.0,59.0,-8.044046262160661,0.0,1.9127090385391468e-15
1907,21.0,60.0,-4.072767774385942,4.9e-05,4.8536852824474564e-05
1908,21.0,61.0,-3.2105960169378243,0.001349,0.0013490946522041294
1909,21.0,62.0,-7.378921200096861,0.0,2.4559515369821987e-13
1910,21.0,63.0,-3.333380754010363,0.000875,0.0008752987304290083
1911,21.0,64.0,2.9811499252196842,0.002912,0.0029119168380417116
1912,21.0,65.0,-4.52753983786755,6e-06,6.404214656172933e-06
1913,21.0,66.0,1.906504155349951,0.056744,0.05674386416441744
1914,21.0,67.0,2.368530491832346,0.017967,0.017967335110887342
1915,21.0,68.0,3.1782344177089867,0.001508,0.0015079331166431677
1916,21.0,69.0,-5.443886290765296,0.0,6.147677030119507e-08
1917,21.0,70.0,-8.321863073905629,0.0,2.1096434919242464e-16
1918,21.0,71.0,-12.563096011755578,0.0,2.130261029823366e-34
1919,21.0,72.0,-12.20189424058154,0.0,5.653090786014391e-32
1920,21.0,73.0,-14.158143574904708,0.0,5.495510804115489e-42
1921,21.0,74.0,-4.931358521874132,1e-06,8.943628334150918e-07
1922,21.0,75.0,-13.455576118271201,0.0,6.17130589565506e-38
1923,21.0,76.0,-13.570397747902183,0.0,6.226188862045414e-39
1924,21.0,77.0,-12.863811996104285,0.0,2.282101863016402e-35
1925,21.0,78.0,-0.3187763418216235,0.749933,0.7499331852766336
1926,21.0,79.0,1.0463804194245734,0.295527,0.29552650174675843
1927,21.0,80.0,-5.130670168992983,0.0,3.219545913905902e-07
1928,21.0,81.0,-0.3885688529609837,0.697641,0.6976410154940351
1929,21.0,82.0,-2.856782106041769,0.004329,0.004329434421289964
1930,21.0,83.0,0.21691631485863586,0.828298,0.828298076032413
1931,21.0,84.0,-1.5849224682050094,0.113159,0.11315865447907601
1932,21.0,85.0,-5.526227680108064,0.0,3.803308258888364e-08
1933,21.0,86.0,3.728738545168302,0.000199,0.00019856378890925527
1934,21.0,87.0,4.565846236232202,5e-06,5.3145794712945494e-06
1935,21.0,88.0,0.626095239818052,0.531332,0.5313319653087689
1936,21.0,89.0,-5.633293550648207,0.0,2.074167259012191e-08
1937,21.0,90.0,-7.031247663680474,0.0,3.0618250264241244e-12
1938,21.0,91.0,1.3127807325062453,0.189424,0.189424323146034
1939,21.0,92.0,0.28231250981277295,0.777736,0.7777361713721114
1940,21.0,93.0,-11.639277426965092,0.0,1.7432725017313037e-29
1941,21.0,94.0,-1.751804648958577,0.07999,0.07998997182949992
1942,21.0,95.0,-4.925252563133137,1e-06,9.340509144175067e-07
1943,21.0,96.0,-11.90615614139985,0.0,1.2486138213076206e-30
1944,21.0,97.0,1.5906827827381609,0.111858,0.11185841724604935
1945,21.0,98.0,4.192355513664523,2.9e-05,2.8973351640402016e-05
1946,21.0,99.0,-3.433084184236518,0.000611,0.0006108148056923634
1947,22.0,23.0,-0.2886706753838432,0.772867,0.7728667701270802
1948,22.0,24.0,-11.695475021848072,0.0,1.0743725635587381e-29
1949,22.0,25.0,-6.116822993055619,0.0,1.1769288252889371e-09
1950,22.0,26.0,-13.516969298387991,0.0,2.1851439092017645e-38
1951,22.0,27.0,-26.085607044198426,0.0,8.754134948892301e-117
1952,22.0,28.0,-14.372935548197017,0.0,5.616714724286068e-44
1953,22.0,29.0,-22.09932256089226,0.0,5.030354948823906e-91
1954,22.0,30.0,-18.638627154919956,0.0,2.100449950893521e-68
1955,22.0,31.0,-29.00156264275556,0.0,1.2360956914917823e-127
1956,22.0,32.0,-18.267884443962657,0.0,8.840645907708875e-66
1957,22.0,33.0,-29.053334813979262,0.0,9.446943012060595e-130
1958,22.0,34.0,-23.46498811415192,0.0,4.543973583168788e-99
1959,22.0,35.0,-17.076120793056063,0.0,1.0342728841312431e-58
1960,22.0,36.0,-23.95836890118926,0.0,4.24970988450485e-102
1961,22.0,37.0,-18.496240718993576,0.0,2.564365843977121e-67
1962,22.0,38.0,-11.016307213731135,0.0,7.142338407133997e-27
1963,22.0,39.0,-7.501228539525821,0.0,1.0273024990478682e-13
1964,22.0,40.0,-17.18577897339316,0.0,5.70038734325191e-59
1965,22.0,41.0,-13.643499056954264,0.0,1.201206256098476e-39
1966,22.0,42.0,-9.798533494543122,0.0,5.173787606267563e-22
1967,22.0,43.0,-11.819587834648173,0.0,5.771827437302295e-31
1968,22.0,44.0,-17.88552041709121,0.0,1.2459962181914583e-63
1969,22.0,45.0,-31.67352776079678,0.0,2.008676774369202e-141
1970,22.0,46.0,-10.950125532536479,0.0,6.154905030328203e-27
1971,22.0,47.0,-16.910277355910292,0.0,1.4439406729903174e-58
1972,22.0,48.0,-22.42061167546496,0.0,6.341666307682487e-94
1973,22.0,49.0,-13.690051213595469,0.0,2.6307786730092804e-39
1974,22.0,50.0,-14.816250119847222,0.0,1.3252444489792735e-45
1975,22.0,51.0,-14.242922418624216,0.0,6.7158849485686146e-43
1976,22.0,52.0,-22.516732633637638,0.0,5.9421930898978e-94
1977,22.0,53.0,-13.895527128265114,0.0,2.961141189468153e-41
1978,22.0,54.0,-2.946923059692956,0.00325,0.0032503183293650898
1979,22.0,55.0,-12.30086658746295,0.0,4.0933813883088474e-33
1980,22.0,56.0,-10.769645139855827,0.0,3.6710436287193475e-26
1981,22.0,57.0,-11.633466273988276,0.0,3.596742935680452e-30
1982,22.0,58.0,-21.66320380223176,0.0,7.444699682712759e-83
1983,22.0,59.0,-9.132363187602719,0.0,2.6096466673310253e-19
1984,22.0,60.0,-5.2087775538841035,0.0,2.1322967150009525e-07
1985,22.0,61.0,-4.177484768830881,3.1e-05,3.101687820737844e-05
1986,22.0,62.0,-8.641485822947091,0.0,1.2555606313692559e-17
1987,22.0,63.0,-4.567462883197695,5e-06,5.269667009761173e-06
1988,22.0,64.0,1.9136503752060956,0.055825,0.05582476515647339
1989,22.0,65.0,-5.421210962605507,0.0,6.858774779875257e-08
1990,22.0,66.0,0.8615162098047132,0.389067,0.3890674906204147
1991,22.0,67.0,1.2867434973719887,0.19835,0.19834963272983214
1992,22.0,68.0,2.127194298919642,0.033541,0.03354073621403882
1993,22.0,69.0,-6.175826693725341,0.0,8.703699530032456e-10
1994,22.0,70.0,-9.193831384762124,0.0,1.493979683944173e-19
1995,22.0,71.0,-13.488501699136314,0.0,5.337326971843353e-39
1996,22.0,72.0,-12.305354448259903,0.0,1.8827033896455394e-32
1997,22.0,73.0,-14.670688716742418,0.0,1.2602924317026643e-44
1998,22.0,74.0,-5.975661539297388,0.0,2.7928650009265946e-09
1999,22.0,75.0,-13.62411872332447,0.0,9.204873539976846e-39
2000,22.0,76.0,-14.182154233901088,0.0,5.3603567321021425e-42
2001,22.0,77.0,-13.33337111784838,0.0,1.2243356872627215e-37
2002,22.0,78.0,-1.469969209142695,0.141743,0.1417430473876888
2003,22.0,79.0,-0.04773042474197101,0.961936,0.9619363353292106
2004,22.0,80.0,-6.134068321935745,0.0,1.073942893452887e-09
2005,22.0,81.0,-1.543675064125502,0.12284,0.12284029451106675
2006,22.0,82.0,-3.886406578813952,0.000106,0.00010560300791570624
2007,22.0,83.0,-0.8725300211864448,0.383035,0.3830352772217127
2008,22.0,84.0,-2.766385801104689,0.005725,0.005725381042162718
2009,22.0,85.0,-6.477552782760452,0.0,1.2465831995334334e-10
2010,22.0,86.0,2.713731174697524,0.006716,0.006716443687091473
2011,22.0,87.0,3.6187575761112254,0.000304,0.0003041371246095724
2012,22.0,88.0,-0.4657741724262814,0.641433,0.6414332430289615
2013,22.0,89.0,-6.607642670233284,0.0,5.3190857229097425e-11
2014,22.0,90.0,-7.902983513916657,0.0,5.280355651136531e-15
2015,22.0,91.0,0.24031698757031167,0.810112,0.8101116529857262
2016,22.0,92.0,-0.7895998237825191,0.429865,0.429865285950201
2017,22.0,93.0,-11.879762062710956,0.0,1.4592455630533568e-30
2018,22.0,94.0,-2.6468366990855388,0.008204,0.008204121071877766
2019,22.0,95.0,-5.791384866411151,0.0,8.537386024734093e-09
2020,22.0,96.0,-12.049238292811962,0.0,2.801014110884654e-31
2021,22.0,97.0,0.52320158207124,0.600898,0.600898380205541
2022,22.0,98.0,3.212931689798345,0.001337,0.0013370503465362387
2023,22.0,99.0,-4.4209665719599105,1e-05,1.046121268002843e-05
2024,23.0,24.0,-11.649542465185943,0.0,1.7167101310887837e-29
2025,23.0,25.0,-5.774058600794789,0.0,9.133427330556739e-09
2026,23.0,26.0,-13.400624907998948,0.0,7.925138451493181e-38
2027,23.0,27.0,-25.876234037616914,0.0,1.313208205120693e-115
2028,23.0,28.0,-14.027585238427129,0.0,3.85075855879126e-42
2029,23.0,29.0,-21.8421331813131,0.0,1.7385902617793175e-89
2030,23.0,30.0,-18.236600610478238,0.0,4.670939111293768e-66
2031,23.0,31.0,-28.656034551419186,0.0,3.239333751843556e-126
2032,23.0,32.0,-18.060326011536294,0.0,1.3432902857471183e-64
2033,23.0,33.0,-28.94964579587199,0.0,3.015519146608328e-129
2034,23.0,34.0,-23.272546798032614,0.0,5.9365920307317e-98
2035,23.0,35.0,-16.8446065822476,0.0,2.0284449313011263e-57
2036,23.0,36.0,-23.695852503347407,0.0,1.3160335293940293e-100
2037,23.0,37.0,-18.254260806167018,0.0,6.261061977846266e-66
2038,23.0,38.0,-10.702306885551053,0.0,1.5015016822712866e-25
2039,23.0,39.0,-7.1419034122792215,0.0,1.3674082679653652e-12
2040,23.0,40.0,-16.948205109106404,0.0,1.1504378430899683e-57
2041,23.0,41.0,-13.398067306758906,0.0,2.009080353009573e-38
2042,23.0,42.0,-9.46747663181408,0.0,1.047271139645267e-20
2043,23.0,43.0,-11.40191092452575,0.0,5.0306700518685234e-29
2044,23.0,44.0,-17.641942646968403,0.0,3.0297135414055515e-62
2045,23.0,45.0,-31.265850179037106,0.0,4.88160869768997e-140
2046,23.0,46.0,-10.582216538682012,0.0,2.448267357951256e-25
2047,23.0,47.0,-16.56607060305797,0.0,1.4386684399662498e-56
2048,23.0,48.0,-22.117690702402534,0.0,4.555988008274818e-92
2049,23.0,49.0,-13.619062287083329,0.0,5.871274739734208e-39
2050,23.0,50.0,-14.47852009904949,0.0,7.27110435702532e-44
2051,23.0,51.0,-13.87500417429394,0.0,5.335416986922684e-41
2052,23.0,52.0,-22.032479241213775,0.0,5.609235613605339e-91
2053,23.0,53.0,-13.563145594840751,0.0,1.5221142668483777e-39
2054,23.0,54.0,-2.607569229870682,0.009194,0.009193735120167669
2055,23.0,55.0,-11.911358243147266,0.0,2.824377740374024e-31
2056,23.0,56.0,-10.361634881487733,0.0,2.0877449949534542e-24
2057,23.0,57.0,-11.187139905800455,0.0,4.176230341747081e-28
2058,23.0,58.0,-21.30892753470931,0.0,4.2567007985822645e-81
2059,23.0,59.0,-8.79817558954415,0.0,4.38617424162197e-18
2060,23.0,60.0,-4.873592091201379,1e-06,1.1967531300967612e-06
2061,23.0,61.0,-3.901036935643514,0.0001,9.955913922270838e-05
2062,23.0,62.0,-8.248302026242222,0.0,3.154886875437192e-16
2063,23.0,63.0,-4.203206117776426,2.8e-05,2.7604105431864057e-05
2064,23.0,64.0,2.1787558753105345,0.029483,0.029483278317220297
2065,23.0,65.0,-5.163298603832172,0.0,2.734727303694493e-07
2066,23.0,66.0,1.1313005519015629,0.258079,0.25807914649799335
2067,23.0,67.0,1.5620367351081812,0.118459,0.11845901950884723
2068,23.0,68.0,2.386017369450716,0.017138,0.01713780874580388
2069,23.0,69.0,-5.966481358561746,0.0,3.081944198602834e-09
2070,23.0,70.0,-8.932596528938282,0.0,1.383117744759272e-18
2071,23.0,71.0,-13.199777152257568,0.0,1.4826358831425664e-37
2072,23.0,72.0,-12.277672428428538,0.0,2.525032415818776e-32
2073,23.0,73.0,-14.519103993354193,0.0,7.46387775759684e-44
2074,23.0,74.0,-5.667331272584821,0.0,1.6996613739442034e-08
2075,23.0,75.0,-13.57806087531707,0.0,1.5435495419381097e-38
2076,23.0,76.0,-13.99871023173277,0.0,4.372095377810525e-41
2077,23.0,77.0,-13.196613237576539,0.0,5.563905587086594e-37
2078,23.0,78.0,-1.1517063650810546,0.249595,0.24959467018205786
2079,23.0,79.0,0.24300498881205662,0.808029,0.8080292654418486
2080,23.0,80.0,-5.838520136578558,0.0,6.3269167040647036e-09
2081,23.0,81.0,-1.2237006013408644,0.221225,0.2212247194776548
2082,23.0,82.0,-3.5915541316177544,0.000338,0.00033782797842078045
2083,23.0,83.0,-0.5767822708869192,0.564159,0.5641586870052837
2084,23.0,84.0,-2.4299336989373024,0.015198,0.015198287240022992
2085,23.0,85.0,-6.19777748505825,0.0,7.280597904462336e-10
2086,23.0,86.0,2.9576870183988424,0.003141,0.003140722843777909
2087,23.0,87.0,3.838054133034928,0.000128,0.000128315817427071
2088,23.0,88.0,-0.17235216967703967,0.86318,0.8631800858280085
2089,23.0,89.0,-6.319942762082278,0.0,3.376934421706701e-10
2090,23.0,90.0,-7.6450058941839005,0.0,3.6968785422631905e-14
2091,23.0,91.0,0.5227114896113128,0.601239,0.6012393546175391
2092,23.0,92.0,-0.49950084674361844,0.617488,0.6174875970342983
2093,23.0,93.0,-11.813331154361931,0.0,2.8910278519921315e-30
2094,23.0,94.0,-2.398542588597267,0.016572,0.016571551494418187
2095,23.0,95.0,-5.541031588427542,0.0,3.5507933480178813e-08
2096,23.0,96.0,-12.010582094410077,0.0,4.190710119067794e-31
2097,23.0,97.0,0.801866860849416,0.422737,0.42273678348301424
2098,23.0,98.0,3.443482232030921,0.000588,0.0005875965660859888
2099,23.0,99.0,-4.136943104643771,3.7e-05,3.692196951709704e-05
2100,24.0,25.0,10.672739460955038,0.0,2.892809208859919e-25
2101,24.0,26.0,5.083447026465117,0.0,4.2293322739622e-07
